"chromosomeI"	"fragmentI"	"chromosomeJ"	"fragmentJ"	"pvalue"
"chr18"	33550000	"chr18"	33850000	0.0415077804080371
"chr18"	33550000	"chr18"	33900000	0.360635355665496
"chr18"	33550000	"chr18"	33950000	0.617526454599348
"chr18"	33550000	"chr18"	34000000	0.128268059037874
"chr18"	33550000	"chr18"	34050000	0.0650046536780728
"chr18"	33550000	"chr18"	34100000	0.061732849781449
"chr18"	33550000	"chr18"	34150000	0.0427283838136794
"chr18"	33600000	"chr18"	33650000	0.328212536515651
"chr18"	33600000	"chr18"	33700000	0.282324653856786
"chr18"	33600000	"chr18"	33750000	0.173479729240368
"chr18"	33600000	"chr18"	33800000	0.432231476173027
"chr18"	33600000	"chr18"	33850000	0.0152688669564386
"chr18"	33600000	"chr18"	33900000	0.26953965562835
"chr18"	33600000	"chr18"	33950000	0.164920733119351
"chr18"	33600000	"chr18"	34000000	0.0454681989680884
"chr18"	33600000	"chr18"	34050000	0.0291907381242552
"chr18"	33600000	"chr18"	34100000	0.204816461496935
"chr18"	33600000	"chr18"	34150000	0.0386963767627589
"chr18"	33600000	"chr18"	34200000	0.0899950216510545
"chr18"	33650000	"chr18"	33700000	0.137282814223062
"chr18"	33650000	"chr18"	33750000	0.252910153075093
"chr18"	33650000	"chr18"	33800000	0.281602420398588
"chr18"	33650000	"chr18"	33850000	0.0121430257940188
"chr18"	33650000	"chr18"	33900000	0.185973477437497
"chr18"	33650000	"chr18"	33950000	0.132748183002867
"chr18"	33650000	"chr18"	34000000	0.0175866211930266
"chr18"	33650000	"chr18"	34050000	0.237689957189937
"chr18"	33650000	"chr18"	34100000	0.0308710319682925
"chr18"	33650000	"chr18"	34150000	0.14392290847457
"chr18"	33650000	"chr18"	34200000	0.0307080388631722
"chr18"	33650000	"chr18"	34250000	0.00143402670258727
"chr18"	33700000	"chr18"	33750000	0.0191597983406364
"chr18"	33700000	"chr18"	33800000	0.624128540554481
"chr18"	33700000	"chr18"	33850000	0.153887723588898
"chr18"	33700000	"chr18"	33900000	0.385218713011343
"chr18"	33700000	"chr18"	33950000	0.292939606776467
"chr18"	33700000	"chr18"	34000000	0.0665306393542408
"chr18"	33700000	"chr18"	34050000	0.0805307709229926
"chr18"	33700000	"chr18"	34100000	0.0700665735023679
"chr18"	33700000	"chr18"	34150000	0.34764403953606
"chr18"	33700000	"chr18"	34200000	0.0331724687309429
"chr18"	33700000	"chr18"	34250000	0.00576629353592712
"chr18"	33700000	"chr18"	34300000	0.000352434849244666
"chr18"	33750000	"chr18"	33800000	0.298700393325519
"chr18"	33750000	"chr18"	33850000	0.117630671238922
"chr18"	33750000	"chr18"	33900000	0.278132746370753
"chr18"	33750000	"chr18"	33950000	0.299394856064978
"chr18"	33750000	"chr18"	34000000	0.00697403446515202
"chr18"	33750000	"chr18"	34050000	0.0227250163759853
"chr18"	33750000	"chr18"	34100000	0.0815019118784206
"chr18"	33750000	"chr18"	34150000	0.0409846141101753
"chr18"	33750000	"chr18"	34200000	0.0668881470369656
"chr18"	33750000	"chr18"	34250000	0.0561664260771763
"chr18"	33750000	"chr18"	34300000	0.00506133063652383
"chr18"	33750000	"chr18"	34350000	0.00156343984863436
"chr18"	33800000	"chr18"	33850000	0.403446291912744
"chr18"	33800000	"chr18"	33900000	0.675518999719736
"chr18"	33800000	"chr18"	33950000	0.71573704757696
"chr18"	33800000	"chr18"	34000000	0.407086542127731
"chr18"	33800000	"chr18"	34050000	0.173287811518189
"chr18"	33800000	"chr18"	34100000	0.200358414444561
"chr18"	33800000	"chr18"	34150000	0.356667138764379
"chr18"	33800000	"chr18"	34200000	0.0477899807517777
"chr18"	33800000	"chr18"	34250000	0.228680150457429
"chr18"	33800000	"chr18"	34300000	0.113278545263489
"chr18"	33800000	"chr18"	34350000	0.0569847229891476
"chr18"	33800000	"chr18"	34400000	0.230338523116164
"chr18"	33850000	"chr18"	33900000	0.210339107199769
"chr18"	33850000	"chr18"	33950000	0.27147103883977
"chr18"	33850000	"chr18"	34000000	0.0103521210673956
"chr18"	33850000	"chr18"	34050000	0.0208842493380068
"chr18"	33850000	"chr18"	34100000	0.00662734192226643
"chr18"	33850000	"chr18"	34150000	0.019152736721881
"chr18"	33850000	"chr18"	34200000	0.000647863700516358
"chr18"	33850000	"chr18"	34250000	6.87163554149512e-05
"chr18"	33850000	"chr18"	34300000	0.000654897795262529
"chr18"	33850000	"chr18"	34350000	4.50964633550329e-05
"chr18"	33850000	"chr18"	34400000	0.06173820180077
"chr18"	33850000	"chr18"	34450000	0.466957330948497
"chr18"	33900000	"chr18"	33950000	0.139084693616415
"chr18"	33900000	"chr18"	34000000	0.0535805633009305
"chr18"	33900000	"chr18"	34050000	0.122740722245351
"chr18"	33900000	"chr18"	34100000	0.0560692448221618
"chr18"	33900000	"chr18"	34150000	0.0133087171292016
"chr18"	33900000	"chr18"	34200000	0.0217906606720307
"chr18"	33900000	"chr18"	34250000	0.00289229619052914
"chr18"	33900000	"chr18"	34300000	0.00624368710997947
"chr18"	33900000	"chr18"	34350000	0.00587808303419458
"chr18"	33900000	"chr18"	34400000	0.408395128549185
"chr18"	33900000	"chr18"	34450000	0.254130366844421
"chr18"	33900000	"chr18"	34500000	0.701169096245246
"chr18"	33950000	"chr18"	34000000	0.0342307882008207
"chr18"	33950000	"chr18"	34050000	0.0426104270702185
"chr18"	33950000	"chr18"	34100000	0.136828413894018
"chr18"	33950000	"chr18"	34150000	0.170748874388603
"chr18"	33950000	"chr18"	34200000	0.0263014934296561
"chr18"	33950000	"chr18"	34250000	0.0132404312814683
"chr18"	33950000	"chr18"	34300000	0.0119694091389394
"chr18"	33950000	"chr18"	34350000	0.0495480928563142
"chr18"	33950000	"chr18"	34400000	0.180552837478784
"chr18"	33950000	"chr18"	34450000	0.597462156239962
"chr18"	33950000	"chr18"	34500000	0.910491812501027
"chr18"	33950000	"chr18"	34550000	0.698685190452761
"chr18"	34000000	"chr18"	34050000	0.0160286609929039
"chr18"	34000000	"chr18"	34100000	0.0584177646523492
"chr18"	34000000	"chr18"	34150000	0.157444023622791
"chr18"	34000000	"chr18"	34200000	0.00619857061907943
"chr18"	34000000	"chr18"	34250000	0.00323295941928719
"chr18"	34000000	"chr18"	34300000	0.00761987256928023
"chr18"	34000000	"chr18"	34350000	0.00755755265142243
"chr18"	34000000	"chr18"	34400000	0.268002184706157
"chr18"	34000000	"chr18"	34450000	0.473172432679327
"chr18"	34000000	"chr18"	34500000	0.615113542735379
"chr18"	34000000	"chr18"	34550000	0.560428274962572
"chr18"	34000000	"chr18"	34600000	0.576121452048086
"chr18"	34050000	"chr18"	34100000	0.182795776986874
"chr18"	34050000	"chr18"	34150000	0.0220131073083088
"chr18"	34050000	"chr18"	34200000	0.134083095542152
"chr18"	34050000	"chr18"	34250000	0.0105539081743991
"chr18"	34050000	"chr18"	34300000	0.0160817074520263
"chr18"	34050000	"chr18"	34350000	0.0307121580644526
"chr18"	34050000	"chr18"	34400000	0.507986629735257
"chr18"	34050000	"chr18"	34450000	0.448813511377397
"chr18"	34050000	"chr18"	34500000	0.709539846851657
"chr18"	34050000	"chr18"	34550000	0.710489963288623
"chr18"	34050000	"chr18"	34600000	0.802782906171285
"chr18"	34050000	"chr18"	34650000	1
"chr18"	34100000	"chr18"	34150000	0.186171030895542
"chr18"	34100000	"chr18"	34200000	0.251145952761799
"chr18"	34100000	"chr18"	34250000	0.0681361356244236
"chr18"	34100000	"chr18"	34300000	0.267432887258875
"chr18"	34100000	"chr18"	34350000	0.274369532108533
"chr18"	34100000	"chr18"	34400000	0.671516092106653
"chr18"	34100000	"chr18"	34450000	0.713619672420716
"chr18"	34100000	"chr18"	34500000	0.663491337460366
"chr18"	34100000	"chr18"	34550000	0.795072753794001
"chr18"	34100000	"chr18"	34600000	0.977782811162816
"chr18"	34100000	"chr18"	34650000	0.973696209280378
"chr18"	34100000	"chr18"	34700000	0.917627891555429
"chr18"	34150000	"chr18"	34200000	0.160891904578462
"chr18"	34150000	"chr18"	34250000	0.129660442434164
"chr18"	34150000	"chr18"	34300000	0.123027970309506
"chr18"	34150000	"chr18"	34350000	0.322040722794493
"chr18"	34150000	"chr18"	34400000	0.625735013091365
"chr18"	34150000	"chr18"	34450000	0.508511873652612
"chr18"	34150000	"chr18"	34500000	0.829052329268801
"chr18"	34150000	"chr18"	34550000	0.750547783445511
"chr18"	34150000	"chr18"	34600000	0.827695230433841
"chr18"	34150000	"chr18"	34650000	0.829054281709057
"chr18"	34150000	"chr18"	34700000	0.653137882366238
"chr18"	34150000	"chr18"	34750000	0.95234470739444
"chr18"	34200000	"chr18"	34250000	0.129764384844122
"chr18"	34200000	"chr18"	34300000	0.161499529845406
"chr18"	34200000	"chr18"	34350000	0.632559951729993
"chr18"	34200000	"chr18"	34400000	0.615160553332511
"chr18"	34200000	"chr18"	34450000	0.811727840915723
"chr18"	34200000	"chr18"	34500000	0.889837685065593
"chr18"	34200000	"chr18"	34550000	0.883046837020949
"chr18"	34200000	"chr18"	34600000	0.608388296453718
"chr18"	34200000	"chr18"	34650000	1
"chr18"	34200000	"chr18"	34700000	0.626216916968553
"chr18"	34200000	"chr18"	34750000	0.929337932379928
"chr18"	34200000	"chr18"	34800000	0.656741133568248
"chr18"	34250000	"chr18"	34300000	0.0066321297878797
"chr18"	34250000	"chr18"	34350000	0.0903056844876065
"chr18"	34250000	"chr18"	34400000	0.639160688186887
"chr18"	34250000	"chr18"	34450000	0.780759344377783
"chr18"	34250000	"chr18"	34500000	0.772132043380874
"chr18"	34250000	"chr18"	34550000	0.84773733415445
"chr18"	34250000	"chr18"	34600000	0.88436490040131
"chr18"	34250000	"chr18"	34650000	0.976368694451656
"chr18"	34250000	"chr18"	34700000	0.786125410239928
"chr18"	34250000	"chr18"	34750000	0.841657516120241
"chr18"	34250000	"chr18"	34800000	0.851465282337243
"chr18"	34250000	"chr18"	34850000	0.698669511822563
"chr18"	34300000	"chr18"	34350000	0.273637601563494
"chr18"	34300000	"chr18"	34400000	0.68375741227097
"chr18"	34300000	"chr18"	34450000	0.818233784175428
"chr18"	34300000	"chr18"	34500000	0.793445906890397
"chr18"	34300000	"chr18"	34550000	0.884030493909498
"chr18"	34300000	"chr18"	34600000	0.940606920550491
"chr18"	34300000	"chr18"	34650000	0.995263028558629
"chr18"	34300000	"chr18"	34700000	0.843456132632235
"chr18"	34300000	"chr18"	34750000	0.740339769212698
"chr18"	34300000	"chr18"	34800000	0.812186734295935
"chr18"	34300000	"chr18"	34850000	0.68414714238693
"chr18"	34300000	"chr18"	34900000	0.374924532214752
"chr18"	34350000	"chr18"	34400000	0.375144145330308
"chr18"	34350000	"chr18"	34450000	0.742037030911014
"chr18"	34350000	"chr18"	34500000	0.819643039081231
"chr18"	34350000	"chr18"	34550000	0.912487661450235
"chr18"	34350000	"chr18"	34600000	0.814407267592527
"chr18"	34350000	"chr18"	34650000	0.95973396352855
"chr18"	34350000	"chr18"	34700000	0.669015811883418
"chr18"	34350000	"chr18"	34750000	0.745115128299539
"chr18"	34350000	"chr18"	34800000	0.726113373330764
"chr18"	34350000	"chr18"	34850000	0.752767255891691
"chr18"	34350000	"chr18"	34900000	0.847203180308323
"chr18"	34350000	"chr18"	34950000	0.885363157441505
"chr18"	34400000	"chr18"	34450000	0.493384937931029
"chr18"	34400000	"chr18"	34500000	0.683129326815433
"chr18"	34400000	"chr18"	34550000	0.846817433639182
"chr18"	34400000	"chr18"	34600000	0.796321099015541
"chr18"	34400000	"chr18"	34650000	0.986157446933671
"chr18"	34400000	"chr18"	34700000	0.481718699367527
"chr18"	34400000	"chr18"	34750000	0.762494399953327
"chr18"	34400000	"chr18"	34800000	0.332891175543124
"chr18"	34400000	"chr18"	34850000	0.635120050272897
"chr18"	34400000	"chr18"	34900000	0.398535058349248
"chr18"	34400000	"chr18"	34950000	0.66958554611002
"chr18"	34400000	"chr18"	35000000	0.743015981473133
"chr18"	34450000	"chr18"	34500000	0.581149574526487
"chr18"	34450000	"chr18"	34550000	0.884096189714023
"chr18"	34450000	"chr18"	34600000	0.624519488842926
"chr18"	34450000	"chr18"	34650000	0.995757841616074
"chr18"	34450000	"chr18"	34700000	0.430765373285136
"chr18"	34450000	"chr18"	34750000	0.776558641606784
"chr18"	34450000	"chr18"	34800000	0.387123881984824
"chr18"	34450000	"chr18"	34850000	0.520723029540457
"chr18"	34450000	"chr18"	34900000	0.484066637465885
"chr18"	34450000	"chr18"	34950000	0.363194692107833
"chr18"	34450000	"chr18"	35000000	0.472500967583102
"chr18"	34450000	"chr18"	35050000	0.652603451564428
"chr18"	34500000	"chr18"	34550000	0.832280930039343
"chr18"	34500000	"chr18"	34600000	0.73613575410451
"chr18"	34500000	"chr18"	34650000	0.867123448599002
"chr18"	34500000	"chr18"	34700000	0.672944770771404
"chr18"	34500000	"chr18"	34750000	0.652455245740968
"chr18"	34500000	"chr18"	34800000	0.379576045208879
"chr18"	34500000	"chr18"	34850000	0.0765030649551491
"chr18"	34500000	"chr18"	34900000	0.111829930065106
"chr18"	34500000	"chr18"	34950000	0.377477870272854
"chr18"	34500000	"chr18"	35000000	0.196820596781016
"chr18"	34500000	"chr18"	35050000	0.376542949438101
"chr18"	34500000	"chr18"	35100000	0.459147077846824
"chr18"	34550000	"chr18"	34600000	0.458835031672113
"chr18"	34550000	"chr18"	34650000	0.974778031054061
"chr18"	34550000	"chr18"	34700000	0.702871604367192
"chr18"	34550000	"chr18"	34750000	0.942224528656869
"chr18"	34550000	"chr18"	34800000	0.35575494709404
"chr18"	34550000	"chr18"	34850000	0.675676939091818
"chr18"	34550000	"chr18"	34900000	0.596412831198857
"chr18"	34550000	"chr18"	34950000	0.766821320817494
"chr18"	34550000	"chr18"	35000000	0.738247698685631
"chr18"	34550000	"chr18"	35050000	0.677009772827474
"chr18"	34550000	"chr18"	35100000	0.373326926050352
"chr18"	34550000	"chr18"	35150000	0.759373557036063
"chr18"	34600000	"chr18"	34650000	0.968370994577124
"chr18"	34600000	"chr18"	34700000	0.769101731720328
"chr18"	34600000	"chr18"	34750000	0.656356697388076
"chr18"	34600000	"chr18"	34800000	0.449217020716706
"chr18"	34600000	"chr18"	34850000	0.548968720021082
"chr18"	34600000	"chr18"	34900000	0.115014935902809
"chr18"	34600000	"chr18"	34950000	0.555739633523025
"chr18"	34600000	"chr18"	35000000	0.326994734839292
"chr18"	34600000	"chr18"	35050000	0.505126821707396
"chr18"	34600000	"chr18"	35100000	0.603705527175849
"chr18"	34600000	"chr18"	35150000	0.559253801503578
"chr18"	34600000	"chr18"	35200000	0.796439200593966
"chr18"	34650000	"chr18"	34700000	0.961560731308956
"chr18"	34650000	"chr18"	34750000	0.98209121314888
"chr18"	34650000	"chr18"	34800000	0.693952703188332
"chr18"	34650000	"chr18"	34850000	0.901108842057816
"chr18"	34650000	"chr18"	34900000	0.959791703975967
"chr18"	34650000	"chr18"	34950000	1
"chr18"	34650000	"chr18"	35000000	0.806533427353616
"chr18"	34650000	"chr18"	35050000	0.939443969915237
"chr18"	34650000	"chr18"	35100000	0.98379518777677
"chr18"	34650000	"chr18"	35150000	0.727903413464822
"chr18"	34650000	"chr18"	35200000	0.949058988587982
"chr18"	34650000	"chr18"	35250000	0.996734342349405
"chr18"	34700000	"chr18"	34750000	0.709200642463434
"chr18"	34700000	"chr18"	34800000	0.689236180089199
"chr18"	34700000	"chr18"	34850000	0.666865631501036
"chr18"	34700000	"chr18"	34900000	0.641209496972923
"chr18"	34700000	"chr18"	34950000	0.953974325452332
"chr18"	34700000	"chr18"	35000000	0.936412361827444
"chr18"	34700000	"chr18"	35050000	0.727861228352054
"chr18"	34700000	"chr18"	35100000	0.710955038341067
"chr18"	34700000	"chr18"	35150000	0.687277385762668
"chr18"	34700000	"chr18"	35200000	0.718839838651714
"chr18"	34700000	"chr18"	35250000	0.783275498836488
"chr18"	34700000	"chr18"	35300000	0.824194890466649
"chr18"	34750000	"chr18"	34800000	0.639704203999839
"chr18"	34750000	"chr18"	34850000	0.766392505090643
"chr18"	34750000	"chr18"	34900000	0.918329079775924
"chr18"	34750000	"chr18"	34950000	0.852655770579352
"chr18"	34750000	"chr18"	35000000	0.577845261413009
"chr18"	34750000	"chr18"	35050000	0.627724153831089
"chr18"	34750000	"chr18"	35100000	0.365706860060089
"chr18"	34750000	"chr18"	35150000	0.80489609997418
"chr18"	34750000	"chr18"	35200000	0.861760634247069
"chr18"	34750000	"chr18"	35250000	0.83858897254206
"chr18"	34750000	"chr18"	35300000	0.930675393123433
"chr18"	34750000	"chr18"	35350000	0.871424036616678
"chr18"	34800000	"chr18"	34850000	0.423366788826007
"chr18"	34800000	"chr18"	34900000	0.563852893002218
"chr18"	34800000	"chr18"	34950000	0.539841563644695
"chr18"	34800000	"chr18"	35000000	0.710638783270003
"chr18"	34800000	"chr18"	35050000	0.540506219798315
"chr18"	34800000	"chr18"	35100000	0.432706574928853
"chr18"	34800000	"chr18"	35150000	0.239369349869599
"chr18"	34800000	"chr18"	35200000	0.749947587109765
"chr18"	34800000	"chr18"	35250000	0.840319549807211
"chr18"	34800000	"chr18"	35300000	0.877067797963955
"chr18"	34800000	"chr18"	35350000	0.93010862810549
"chr18"	34800000	"chr18"	35400000	0.591975651144732
"chr18"	34850000	"chr18"	34900000	0.192729670571192
"chr18"	34850000	"chr18"	34950000	0.450116245727783
"chr18"	34850000	"chr18"	35000000	0.0547095486592034
"chr18"	34850000	"chr18"	35050000	0.527133435192741
"chr18"	34850000	"chr18"	35100000	0.159049638017061
"chr18"	34850000	"chr18"	35150000	0.185131074384999
"chr18"	34850000	"chr18"	35200000	0.851951858043494
"chr18"	34850000	"chr18"	35250000	0.425715271456845
"chr18"	34850000	"chr18"	35300000	0.950707641504641
"chr18"	34850000	"chr18"	35350000	0.77625309469329
"chr18"	34850000	"chr18"	35400000	1
"chr18"	34850000	"chr18"	35450000	0.966903226486597
"chr18"	34900000	"chr18"	34950000	0.527046063505051
"chr18"	34900000	"chr18"	35000000	0.299302681132079
"chr18"	34900000	"chr18"	35050000	0.335939731426023
"chr18"	34900000	"chr18"	35100000	0.0499774497790492
"chr18"	34900000	"chr18"	35150000	0.511493377759574
"chr18"	34900000	"chr18"	35200000	0.900129574051517
"chr18"	34900000	"chr18"	35250000	0.726104907982118
"chr18"	34900000	"chr18"	35300000	0.657861846206774
"chr18"	34900000	"chr18"	35350000	0.925916782193965
"chr18"	34900000	"chr18"	35400000	0.815454322108739
"chr18"	34900000	"chr18"	35450000	0.782565472272249
"chr18"	34900000	"chr18"	35500000	0.864231336314394
"chr18"	34950000	"chr18"	35000000	0.140209557312112
"chr18"	34950000	"chr18"	35050000	0.0856029031313301
"chr18"	34950000	"chr18"	35100000	0.619835288171131
"chr18"	34950000	"chr18"	35150000	0.801175431383835
"chr18"	34950000	"chr18"	35200000	0.666575061444667
"chr18"	34950000	"chr18"	35250000	0.898578547555077
"chr18"	34950000	"chr18"	35300000	0.654899704248535
"chr18"	34950000	"chr18"	35350000	0.539926824214144
"chr18"	34950000	"chr18"	35400000	0.955669114491103
"chr18"	34950000	"chr18"	35450000	0.296833846457089
"chr18"	34950000	"chr18"	35500000	0.820220940195356
"chr18"	34950000	"chr18"	35550000	0.689310910803011
"chr18"	35000000	"chr18"	35050000	0.0593908120645346
"chr18"	35000000	"chr18"	35100000	0.352233271238739
"chr18"	35000000	"chr18"	35150000	0.450846974448531
"chr18"	35000000	"chr18"	35200000	0.839969414213275
"chr18"	35000000	"chr18"	35250000	0.456865436845468
"chr18"	35000000	"chr18"	35300000	0.845264528764777
"chr18"	35000000	"chr18"	35350000	0.635544122717233
"chr18"	35000000	"chr18"	35400000	0.876941786880059
"chr18"	35000000	"chr18"	35450000	0.576545034489902
"chr18"	35000000	"chr18"	35500000	0.856583564129602
"chr18"	35000000	"chr18"	35550000	0.588215071501624
"chr18"	35000000	"chr18"	35600000	0.209113950398477
"chr18"	35050000	"chr18"	35100000	0.625435316493149
"chr18"	35050000	"chr18"	35150000	0.838035134106442
"chr18"	35050000	"chr18"	35200000	0.852135483034257
"chr18"	35050000	"chr18"	35250000	0.751493366390091
"chr18"	35050000	"chr18"	35300000	0.891156605133112
"chr18"	35050000	"chr18"	35350000	0.854071332781665
"chr18"	35050000	"chr18"	35400000	0.851221005321878
"chr18"	35050000	"chr18"	35450000	0.48806680151557
"chr18"	35050000	"chr18"	35500000	0.882373249483654
"chr18"	35050000	"chr18"	35550000	0.867448990962301
"chr18"	35050000	"chr18"	35600000	0.69779357951453
"chr18"	35050000	"chr18"	35650000	0.47682668847871
"chr18"	35100000	"chr18"	35150000	0.353413585095152
"chr18"	35100000	"chr18"	35200000	0.626190711152053
